Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,Analysis Neighborhoods
211102502,83,21047550,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:51:53 PM,04/20/2021 04:53:42 PM,04/20/2021 04:55:12 PM,04/20/2021 04:55:16 PM,04/20/2021 04:58:21 PM,04/20/2021 05:18:44 PM,04/20/2021 05:27:55 PM,Code 2 Transport,04/20/2021 05:57:23 PM,900 Block of FAIRFAX AV,San Francisco,94124,B10,25,6556,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,10.0,10,Bayview Hunters Point,211102502-83,POINT (-122.38066256215548 37.735650032886575),1
211102498,66,21047549,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:51:23 PM,04/20/2021 04:53:14 PM,04/20/2021 04:54:32 PM,04/20/2021 04:54:42 PM,04/20/2021 04:59:16 PM,,,Patient Declined Transport,04/20/2021 05:29:00 PM,CESAR CHAVEZ ST/FOLSOM ST,San Francisco,94110,B06,09,5622,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,6,9,Mission,211102498-66,POINT (-122.41366884565412 37.74825532926351),20
211102498,E09,21047549,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:51:23 PM,04/20/2021 04:53:14 PM,04/20/2021 04:54:32 PM,04/20/2021 04:55:25 PM,04/20/2021 04:59:58 PM,,,Patient Declined Transport,04/20/2021 05:03:50 PM,CESAR CHAVEZ ST/FOLSOM ST,San Francisco,94110,B06,09,5622,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,6,9,Mission,211102498-E09,POINT (-122.41366884565412 37.74825532926351),20
211102492,SCRT5,21047548,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:51:51 PM,04/20/2021 04:51:51 PM,04/20/2021 04:51:51 PM,04/20/2021 04:51:51 PM,04/20/2021 04:51:51 PM,,,Patient Declined Transport,04/20/2021 05:48:54 PM,17TH ST/HARRISON ST,San Francisco,94110,B02,07,5245,2,2,2,false,Non Life-threatening,1,SUPPORT,1,2,9,Mission,211102492-SCRT5,POINT (-122.41300268491727 37.7640908631506),20
211102437,50,21047547,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:37:30 PM,04/20/2021 04:37:30 PM,04/20/2021 04:37:44 PM,04/20/2021 04:38:23 PM,04/20/2021 04:50:01 PM,,,Against Medical Advice,04/20/2021 06:26:38 PM,1500 Block of SLOAT BLVD,San Francisco,94132,B08,19,7552,A,2,2,true,Non Life-threatening,1,MEDIC,2,8,7,Sunset/Parkside,211102437-50,POINT (-122.48969917267519 37.73395044515263),35
211102437,E19,21047547,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:37:30 PM,04/20/2021 04:37:30 PM,04/20/2021 04:37:44 PM,04/20/2021 04:39:00 PM,04/20/2021 04:42:34 PM,,,Against Medical Advice,04/20/2021 05:09:52 PM,1500 Block of SLOAT BLVD,San Francisco,94132,B08,19,7552,A,2,2,true,Non Life-threatening,1,ENGINE,1,8,7,Sunset/Parkside,211102437-E19,POINT (-122.48969917267519 37.73395044515263),35
211102426,88,21047546,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:34:58 PM,04/20/2021 04:34:58 PM,04/20/2021 04:35:19 PM,04/20/2021 04:36:29 PM,04/20/2021 05:00:29 PM,04/20/2021 05:14:22 PM,04/20/2021 05:18:55 PM,Code 2 Transport,04/20/2021 06:08:34 PM,POST ST/TRADER VIC AL,San Francisco,94109,B01,03,1451,A,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,Nob Hill,211102426-88,POINT (-122.4123436128665 37.78779033751301),21
211102404,KM04,21047545,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:29:38 PM,04/20/2021 04:29:38 PM,04/20/2021 04:29:59 PM,04/20/2021 04:30:23 PM,,,,Cancelled,04/20/2021 04:35:09 PM,1000 Block of MARKET ST,San Francisco,94102,B03,01,1454,B,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,Tenderloin,211102404-KM04,POINT (-122.41105817541383 37.781761594074766),36
211102387,86,21047544,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:25:09 PM,04/20/2021 04:25:09 PM,04/20/2021 04:25:22 PM,04/20/2021 04:25:37 PM,,,,SFPD,04/20/2021 04:27:48 PM,GEARY ST/LARKIN ST,San Francisco,94109,B04,03,1556,B,3,3,true,Potentially Life-Threatening,1,MEDIC,1,4,6,Tenderloin,211102387-86,POINT (-122.4180880988242 37.78610103882057),36
211102387,QRV1,21047544,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:25:09 PM,04/20/2021 04:25:09 PM,04/20/2021 04:25:22 PM,04/20/2021 04:25:28 PM,,,,SFPD,04/20/2021 04:27:24 PM,GEARY ST/LARKIN ST,San Francisco,94109,B04,03,1556,B,3,3,true,Potentially Life-Threatening,1,SUPPORT,2,4,6,Tenderloin,211102387-QRV1,POINT (-122.4180880988242 37.78610103882057),36
211102366,70,21047543,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:17:01 PM,04/20/2021 04:20:09 PM,04/20/2021 04:21:23 PM,04/20/2021 04:21:34 PM,04/20/2021 04:33:18 PM,,,Patient Declined Transport,04/20/2021 05:05:07 PM,3800 Block of 3RD ST,San Francisco,94124,B10,25,6457,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,211102366-70,POINT (-122.38793672864323 37.742268143453344),1
211102366,55,21047543,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:17:01 PM,04/20/2021 04:20:09 PM,04/20/2021 04:20:27 PM,,,,,Patient Declined Transport,04/20/2021 04:21:03 PM,3800 Block of 3RD ST,San Francisco,94124,B10,25,6457,2,2,2,true,Non Life-threatening,1,MEDIC,2,10,10,Bayview Hunters Point,211102366-55,POINT (-122.38793672864323 37.742268143453344),1
211102357,AM126,21047542,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:17:07 PM,04/20/2021 04:17:07 PM,04/20/2021 04:17:19 PM,04/20/2021 04:17:34 PM,04/20/2021 04:28:32 PM,04/20/2021 04:39:09 PM,04/20/2021 05:07:27 PM,Code 2 Transport,04/20/2021 05:35:52 PM,0 Block of JULIAN AVE,San Francisco,94103,B02,06,5215,A,2,2,false,Non Life-threatening,1,PRIVATE,1,2,9,Mission,211102357-AM126,POINT (-122.42120224952278 37.767395172273446),20
211102347,KM08,21047541,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:14:11 PM,04/20/2021 04:14:42 PM,04/20/2021 04:14:56 PM,04/20/2021 04:15:22 PM,04/20/2021 04:21:59 PM,04/20/2021 04:39:24 PM,04/20/2021 04:52:54 PM,Code 3 Transport,04/20/2021 05:39:23 PM,0 Block of BELLA VISTA WAY,San Francisco,94127,B09,39,8254,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,7,West of Twin Peaks,211102347-KM08,POINT (-122.44701389608275 37.73771229323737),41
211102347,E39,21047541,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:14:11 PM,04/20/2021 04:14:42 PM,04/20/2021 04:14:56 PM,04/20/2021 04:16:25 PM,04/20/2021 04:19:39 PM,,,Code 3 Transport,04/20/2021 05:13:26 PM,0 Block of BELLA VISTA WAY,San Francisco,94127,B09,39,8254,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,211102347-E39,POINT (-122.44701389608275 37.73771229323737),41
211102298,77,21047540,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:58:45 PM,04/20/2021 04:03:52 PM,04/20/2021 04:04:05 PM,04/20/2021 04:04:21 PM,04/20/2021 04:34:18 PM,,,Patient Declined Transport,04/20/2021 05:54:37 PM,2700 Block of ARELIOUS WALKER DR,San Francisco,94124,B10,17,6611,2,2,2,true,Non Life-threatening,1,MEDIC,1,10.0,10,Bayview Hunters Point,211102298-77,POINT (-122.38542680526976 37.718102224279804),1
211102296,T18,21047539,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:01:35 PM,04/20/2021 04:03:09 PM,04/20/2021 04:03:21 PM,04/20/2021 04:04:11 PM,04/20/2021 04:09:17 PM,,,Code 2 Transport,04/20/2021 04:15:33 PM,2600 Block of YORBA ST,San Francisco,94116,B08,18,7614,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,8,4,Sunset/Parkside,211102296-T18,POINT (-122.49498231358422 37.73467525623697),35
211102296,KM12,21047539,Medical Incident,04/20/2021,04/20/2021,04/20/2021 04:01:35 PM,04/20/2021 04:03:09 PM,04/20/2021 04:03:21 PM,04/20/2021 04:04:03 PM,04/20/2021 04:10:30 PM,04/20/2021 04:36:59 PM,04/20/2021 04:59:11 PM,Code 2 Transport,04/20/2021 05:29:33 PM,2600 Block of YORBA ST,San Francisco,94116,B08,18,7614,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,8,4,Sunset/Parkside,211102296-KM12,POINT (-122.49498231358422 37.73467525623697),35
211102280,T02,21047538,Citizen Assist / Service Call,04/20/2021,04/20/2021,04/20/2021 03:54:36 PM,04/20/2021 03:56:56 PM,04/20/2021 03:57:02 PM,04/20/2021 03:59:02 PM,04/20/2021 04:01:10 PM,,,Fire,04/20/2021 04:06:50 PM,900 Block of PACIFIC AVE,San Francisco,94133,B01,02,1416,2,2,2,false,Alarm,1,TRUCK,1,1,3,Chinatown,211102280-T02,POINT (-122.41131646679798 37.79639700083029),6
211102270,SCRT4,21047537,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:54:07 PM,04/20/2021 03:54:45 PM,04/20/2021 04:08:20 PM,04/20/2021 04:11:00 PM,04/20/2021 04:11:00 PM,,,Patient Declined Transport,04/20/2021 05:34:25 PM,HYDE ST/OFARRELL ST,San Francisco,94109,B02,03,1555,1,1,2,false,Non Life-threatening,1,SUPPORT,1,2,6,Tenderloin,211102270-SCRT4,POINT (-122.41625970576308 37.785375973050506),36
211102264,E20,21047536,Gas Leak (Natural and LP Gases),04/20/2021,04/20/2021,04/20/2021 03:51:34 PM,04/20/2021 03:53:01 PM,04/20/2021 03:53:06 PM,04/20/2021 03:54:49 PM,04/20/2021 03:58:10 PM,,,Fire,04/20/2021 04:05:25 PM,400 Block of WARREN DR,San Francisco,94131,B08,20,5377,3,3,3,true,Alarm,1,ENGINE,1,8,7,Inner Sunset,211102264-E20,POINT (-122.46201174701561 37.757976388159435),14
211102258,71,21047535,Other,04/20/2021,04/20/2021,04/20/2021 03:52:16 PM,04/20/2021 03:52:16 PM,04/20/2021 03:52:53 PM,04/20/2021 03:52:59 PM,04/20/2021 04:05:18 PM,,,Cancelled,04/20/2021 04:11:10 PM,0 Block of JULIAN AVE,San Francisco,94103,B02,06,5215,A,2,2,true,Non Life-threatening,1,MEDIC,1,2,9,Mission,211102258-71,POINT (-122.42120224952278 37.767395172273446),20
211102256,E01,21047534,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:49:43 PM,04/20/2021 03:51:45 PM,04/20/2021 03:52:09 PM,04/20/2021 03:53:37 PM,04/20/2021 03:56:11 PM,,,Patient Declined Transport,04/20/2021 04:04:38 PM,700 Block of MARKET ST,San Francisco,94103,B03,01,2212,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Financial District/South Beach,211102256-E01,POINT (-122.40535937175251 37.78597747616279),8
211102256,KM10,21047534,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:49:43 PM,04/20/2021 03:51:45 PM,04/20/2021 03:52:09 PM,04/20/2021 03:52:57 PM,,,,Patient Declined Transport,04/20/2021 04:04:38 PM,700 Block of MARKET ST,San Francisco,94103,B03,01,2212,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,Financial District/South Beach,211102256-KM10,POINT (-122.40535937175251 37.78597747616279),8
211102249,52,21047533,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:46:08 PM,04/20/2021 03:49:49 PM,04/20/2021 03:50:10 PM,04/20/2021 03:50:19 PM,04/20/2021 03:56:52 PM,04/20/2021 04:15:23 PM,04/20/2021 04:41:27 PM,Code 2 Transport,04/20/2021 05:18:47 PM,100 Block of BAY SHORE BLVD,San Francisco,94124,B10,09,6375,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,211102249-52,POINT (-122.40350728492407 37.74748113732681),1
211102237,E18,21047532,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:43:28 PM,04/20/2021 03:45:26 PM,04/20/2021 03:46:05 PM,04/20/2021 03:47:16 PM,04/20/2021 03:49:29 PM,,,Code 2 Transport,04/20/2021 04:12:11 PM,1400 Block of 35TH AVE,San Francisco,94122,B08,18,7563,3,3,3,true,Non Life-threatening,1,ENGINE,1,8,4,Sunset/Parkside,211102237-E18,POINT (-122.49414394325416 37.76000725141032),35
211102216,B02,21047530,Alarms,04/20/2021,04/20/2021,04/20/2021 03:37:07 PM,04/20/2021 03:37:07 PM,04/20/2021 03:37:12 PM,04/20/2021 03:38:21 PM,04/20/2021 03:42:28 PM,,,Fire,04/20/2021 03:48:30 PM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,I,3,3,false,Alarm,1,CHIEF,3,2,6,Tenderloin,211102216-B02,POINT (-122.41428534642033 37.78186544733056),36
211102216,E36,21047530,Alarms,04/20/2021,04/20/2021,04/20/2021 03:37:07 PM,04/20/2021 03:37:07 PM,04/20/2021 03:37:12 PM,04/20/2021 03:38:49 PM,04/20/2021 03:42:10 PM,,,Fire,04/20/2021 03:52:25 PM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,I,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,211102216-E36,POINT (-122.41428534642033 37.78186544733056),36
211102207,SCRT5,21047529,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:32:50 PM,04/20/2021 03:35:08 PM,04/20/2021 03:40:14 PM,04/20/2021 03:40:24 PM,04/20/2021 03:52:58 PM,,,Patient Declined Transport,04/20/2021 04:51:42 PM,18TH ST/SHOTWELL ST,San Francisco,94110,B02,07,5424,1,1,2,false,Non Life-threatening,1,SUPPORT,1,6,9,Mission,211102207-SCRT5,POINT (-122.41607798751025 37.762034002653124),20
211102204,KM01,21047528,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:34:49 PM,04/20/2021 03:34:49 PM,04/20/2021 03:35:19 PM,04/20/2021 03:36:03 PM,,,,Cancelled,04/20/2021 03:43:26 PM,2300 Block of VAN NESS AVE,San Francisco,94109,B04,41,3151,A,2,2,false,Potentially Life-Threatening,1,PRIVATE,1,4,3,Russian Hill,211102204-KM01,POINT (-122.42352863641517 37.797175954324764),32
211102200,B01,21047527,Alarms,04/20/2021,04/20/2021,04/20/2021 03:32:27 PM,04/20/2021 03:34:00 PM,04/20/2021 03:34:44 PM,04/20/2021 03:35:41 PM,,,,Fire,04/20/2021 03:38:24 PM,300 Block of POST ST,San Francisco,94108,B01,02,1362,3,3,3,false,Alarm,1,CHIEF,2,1,3,Financial District/South Beach,211102200-B01,POINT (-122.40757545256476 37.788342097542746),8
211102200,T03,21047527,Alarms,04/20/2021,04/20/2021,04/20/2021 03:32:27 PM,04/20/2021 03:34:00 PM,04/20/2021 03:34:44 PM,04/20/2021 03:35:50 PM,,,,Fire,04/20/2021 03:37:56 PM,300 Block of POST ST,San Francisco,94108,B01,02,1362,3,3,3,false,Alarm,1,TRUCK,3,1,3,Financial District/South Beach,211102200-T03,POINT (-122.40757545256476 37.788342097542746),8
211102199,76,21047526,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:30:53 PM,04/20/2021 03:33:45 PM,04/20/2021 03:34:27 PM,04/20/2021 03:34:33 PM,04/20/2021 03:53:09 PM,04/20/2021 04:15:36 PM,04/20/2021 04:33:52 PM,Code 2 Transport,04/20/2021 04:53:47 PM,400 Block of GEARY ST,San Francisco,94102,B01,03,1411,2,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,Tenderloin,211102199-76,POINT (-122.41070587829695 37.78709865762398),36
211102192,B03,21047525,Alarms,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:31 PM,04/20/2021 03:31:58 PM,04/20/2021 03:32:37 PM,04/20/2021 03:35:39 PM,,,Fire,04/20/2021 03:53:30 PM,300 Block of BERRY ST,San Francisco,94158,B03,08,2235,3,3,3,false,Alarm,1,CHIEF,2,3,6,Mission Bay,211102192-B03,POINT (-122.39664007903995 37.773112483536515),4
211102192,T08,21047525,Alarms,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:31 PM,04/20/2021 03:31:58 PM,04/20/2021 03:34:05 PM,,,,Fire,04/20/2021 03:53:19 PM,300 Block of BERRY ST,San Francisco,94158,B03,08,2235,3,3,3,false,Alarm,1,TRUCK,3,3,6,Mission Bay,211102192-T08,POINT (-122.39664007903995 37.773112483536515),4
211102192,E08,21047525,Alarms,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:31 PM,04/20/2021 03:31:58 PM,04/20/2021 03:32:47 PM,04/20/2021 03:35:16 PM,,,Fire,04/20/2021 03:57:04 PM,300 Block of BERRY ST,San Francisco,94158,B03,08,2235,3,3,3,true,Alarm,1,ENGINE,1,3,6,Mission Bay,211102192-E08,POINT (-122.39664007903995 37.773112483536515),4
211102190,E01,21047524,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:20 PM,04/20/2021 03:31:39 PM,04/20/2021 03:33:31 PM,04/20/2021 03:36:40 PM,,,Code 2 Transport,04/20/2021 03:45:09 PM,1100 Block of MISSION ST,San Francisco,94103,B02,01,2318,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,South of Market,211102190-E01,POINT (-122.41273670742464 37.77771244043184),34
211102190,74,21047524,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:20 PM,04/20/2021 03:33:51 PM,04/20/2021 03:33:55 PM,04/20/2021 03:42:09 PM,04/20/2021 04:08:12 PM,04/20/2021 04:12:35 PM,Code 2 Transport,04/20/2021 04:32:56 PM,1100 Block of MISSION ST,San Francisco,94103,B02,01,2318,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,South of Market,211102190-74,POINT (-122.41273670742464 37.77771244043184),34
211102190,68,21047524,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:29:52 PM,04/20/2021 03:31:20 PM,04/20/2021 03:31:39 PM,04/20/2021 03:31:52 PM,,,,Code 2 Transport,04/20/2021 03:34:27 PM,1100 Block of MISSION ST,San Francisco,94103,B02,01,2318,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,2,6,South of Market,211102190-68,POINT (-122.41273670742464 37.77771244043184),34
211102181,56,21047523,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:27:34 PM,04/20/2021 03:28:06 PM,04/20/2021 03:28:35 PM,04/20/2021 03:28:38 PM,04/20/2021 03:36:05 PM,04/20/2021 03:58:50 PM,04/20/2021 04:22:46 PM,Code 2 Transport,04/20/2021 04:57:16 PM,200 Block of TURK ST,San Francisco,94102,B03,03,1456,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,211102181-56,POINT (-122.4132217667375 37.782845034474235),36
211102181,E03,21047523,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:27:34 PM,04/20/2021 03:28:06 PM,04/20/2021 03:28:35 PM,04/20/2021 03:29:42 PM,04/20/2021 03:32:43 PM,,,Code 2 Transport,04/20/2021 03:51:16 PM,200 Block of TURK ST,San Francisco,94102,B03,03,1456,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,211102181-E03,POINT (-122.4132217667375 37.782845034474235),36
211102179,53,21047522,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:25:25 PM,04/20/2021 03:27:09 PM,04/20/2021 03:27:18 PM,04/20/2021 03:27:23 PM,04/20/2021 03:41:21 PM,04/20/2021 03:58:23 PM,04/20/2021 04:17:15 PM,Code 2 Transport,04/20/2021 05:03:39 PM,200 Block of EDDY ST,San Francisco,94102,B03,03,1453,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,3,6,Tenderloin,211102179-53,POINT (-122.41178436945442 37.78409103617571),36
211102146,E31,21047521,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:08:11 PM,04/20/2021 03:15:00 PM,04/20/2021 03:15:53 PM,04/20/2021 03:17:06 PM,04/20/2021 03:19:56 PM,,,Code 2 Transport,04/20/2021 03:26:24 PM,100 Block of 9TH AVE,San Francisco,94118,B07,31,7136,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,211102146-E31,POINT (-122.46790045660795 37.78559790879826),11
211102146,67,21047521,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:08:11 PM,04/20/2021 03:15:00 PM,04/20/2021 03:15:53 PM,04/20/2021 03:15:58 PM,04/20/2021 03:23:22 PM,04/20/2021 03:40:22 PM,04/20/2021 04:00:55 PM,Code 2 Transport,04/20/2021 04:26:56 PM,100 Block of 9TH AVE,San Francisco,94118,B07,31,7136,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,7,1,Inner Richmond,211102146-67,POINT (-122.46790045660795 37.78559790879826),11
211102144,91,21047520,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:13:56 PM,04/20/2021 03:14:28 PM,04/20/2021 03:15:20 PM,04/20/2021 03:15:35 PM,04/20/2021 03:20:36 PM,04/20/2021 03:30:02 PM,04/20/2021 03:40:36 PM,Code 2 Transport,04/20/2021 03:59:52 PM,600 Block of SUTTER ST,San Francisco,94102,B01,41,1412,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Nob Hill,211102144-91,POINT (-122.41105310798282 37.78885770628797),21
211102144,E41,21047520,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:13:56 PM,04/20/2021 03:14:28 PM,04/20/2021 03:15:20 PM,04/20/2021 03:15:27 PM,04/20/2021 03:18:29 PM,,,Code 2 Transport,04/20/2021 03:25:12 PM,600 Block of SUTTER ST,San Francisco,94102,B01,41,1412,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,Nob Hill,211102144-E41,POINT (-122.41105310798282 37.78885770628797),21
211102130,E13,21047519,Alarms,04/20/2021,04/20/2021,04/20/2021 03:07:31 PM,04/20/2021 03:10:25 PM,04/20/2021 03:10:37 PM,04/20/2021 03:10:50 PM,04/20/2021 03:13:21 PM,,,Fire,04/20/2021 04:02:15 PM,300 Block of STOCKTON ST,San Francisco,94108,B01,13,1324,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,211102130-E13,POINT (-122.40688650360572 37.788734576352866),8
211102130,T13,21047519,Alarms,04/20/2021,04/20/2021,04/20/2021 03:07:31 PM,04/20/2021 03:10:25 PM,04/20/2021 03:12:02 PM,04/20/2021 03:12:02 PM,04/20/2021 03:14:44 PM,,,Fire,04/20/2021 03:14:58 PM,300 Block of STOCKTON ST,San Francisco,94108,B01,13,1324,3,3,3,false,Alarm,1,TRUCK,2,1,3,Financial District/South Beach,211102130-T13,POINT (-122.40688650360572 37.788734576352866),8
211102130,T02,21047519,Alarms,04/20/2021,04/20/2021,04/20/2021 03:07:31 PM,04/20/2021 03:10:25 PM,04/20/2021 03:10:37 PM,,,,,Fire,04/20/2021 03:12:17 PM,300 Block of STOCKTON ST,San Francisco,94108,B01,13,1324,3,3,3,false,Alarm,1,TRUCK,4,1,3,Financial District/South Beach,211102130-T02,POINT (-122.40688650360572 37.788734576352866),8
211102118,89,21047517,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:04:24 PM,04/20/2021 03:07:55 PM,04/20/2021 03:08:29 PM,04/20/2021 03:08:33 PM,04/20/2021 03:14:48 PM,04/20/2021 03:37:21 PM,04/20/2021 04:08:48 PM,Code 2 Transport,04/20/2021 04:40:32 PM,0 Block of SOMERSET ST,San Francisco,94134,B10,42,6356,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,9,Portola,211102118-89,POINT (-122.4093266844769 37.7307118079318),25
211102118,E42,21047517,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:04:24 PM,04/20/2021 03:07:55 PM,04/20/2021 03:08:29 PM,04/20/2021 03:09:19 PM,04/20/2021 03:10:56 PM,,,Code 2 Transport,04/20/2021 03:32:10 PM,0 Block of SOMERSET ST,San Francisco,94134,B10,42,6356,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,9,Portola,211102118-E42,POINT (-122.4093266844769 37.7307118079318),25
211102117,E23,21047516,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:07:32 PM,04/20/2021 03:07:32 PM,04/20/2021 03:07:58 PM,04/20/2021 03:10:05 PM,04/20/2021 03:12:11 PM,,,Code 2 Transport,04/20/2021 03:20:41 PM,1100 Block of GREAT HWY,San Francisco,94122,B08,23,7722,A,3,3,true,Potentially Life-Threatening,1,ENGINE,1,7,1,Golden Gate Park,211102117-E23,POINT (-122.51049736128813 37.767223944809125),12
211102117,81,21047516,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:07:32 PM,04/20/2021 03:07:32 PM,04/20/2021 03:07:58 PM,04/20/2021 03:08:03 PM,04/20/2021 03:14:53 PM,04/20/2021 03:39:28 PM,04/20/2021 03:48:02 PM,Code 2 Transport,04/20/2021 04:29:06 PM,1100 Block of GREAT HWY,San Francisco,94122,B08,23,7722,A,3,3,true,Potentially Life-Threatening,1,MEDIC,2,7,1,Golden Gate Park,211102117-81,POINT (-122.51049736128813 37.767223944809125),12
211102110,88,21047515,Medical Incident,04/20/2021,04/20/2021,04/20/2021 03:06:15 PM,04/20/2021 03:06:15 PM,04/20/2021 03:06:33 PM,04/20/2021 03:06:43 PM,04/20/2021 03:21:16 PM,,,Patient Declined Transport,04/20/2021 03:51:07 PM,GOLDEN GATE AV/LEAVENWORTH ST,San Francisco,94102,B02,03,1546,B,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,211102110-88,POINT (-122.41386560301717 37.78186333899816),36
211102102,E21,21047514,Alarms,04/20/2021,04/20/2021,04/20/2021 03:01:28 PM,04/20/2021 03:04:04 PM,04/20/2021 03:04:09 PM,04/20/2021 03:05:40 PM,04/20/2021 03:08:30 PM,,,Fire,04/20/2021 03:41:26 PM,962-964 PAGE ST,San Francisco,94117,B05,21,4144,3,3,3,true,Alarm,1,ENGINE,2,5.0,5,Haight Ashbury,211102102-E21,POINT (-122.43642618897736 37.77236299385925),3
211102102,B05,21047514,Alarms,04/20/2021,04/20/2021,04/20/2021 03:01:28 PM,04/20/2021 03:04:04 PM,04/20/2021 03:04:09 PM,04/20/2021 03:05:20 PM,04/20/2021 03:07:30 PM,,,Fire,04/20/2021 03:15:42 PM,962-964 PAGE ST,San Francisco,94117,B05,21,4144,3,3,3,false,Alarm,1,CHIEF,1,5.0,5,Haight Ashbury,211102102-B05,POINT (-122.43642618897736 37.77236299385925),3
